4649.940us,0V
4651.600us,5V
4669.171us,5V
4670.831us,0V
4671.270us,0V
4672.930us,5V
4689.460us,5V
4691.120us,0V
4692.600us,0V
4694.260us,5V
4709.212us,5V
4710.872us,0V
4713.930us,0V
4715.590us,5V
4728.538us,5V
4730.198us,0V
4735.260us,0V
4736.920us,5V
4747.583us,5V
4749.243us,0V
4756.590us,0V
4758.250us,5V
4766.510us,5V
4768.170us,0V
4777.920us,0V
4779.580us,5V
4785.490us,5V
4787.150us,0V
4799.250us,0V
4800.910us,5V
4804.691us,5V
4806.351us,0V
4820.580us,0V
4822.240us,5V
4824.265us,5V
4825.925us,0V
4841.910us,0V
4843.570us,5V
4844.337us,5V
4845.997us,0V
4863.240us,0V
4864.900us,5V
4864.998us,5V
4866.658us,0V
4884.570us,0V
4886.230us,5V
4886.295us,5V
4887.955us,0V
4905.900us,0V
4907.560us,5V
4908.230us,5V
4909.890us,0V
4927.230us,0V
4928.890us,5V
4930.761us,5V
4932.421us,0V
4948.560us,0V
4950.220us,5V
4953.801us,5V
4955.461us,0V
4969.890us,0V
4971.550us,5V
4977.228us,5V
4978.888us,0V
4991.220us,0V
4992.880us,5V
5000.893us,5V
5002.553us,0V
5012.550us,0V
5014.210us,5V
5024.629us,5V
5026.289us,0V
5033.880us,0V
5035.540us,5V
5048.264us,5V
5049.924us,0V
5055.210us,0V
5056.870us,5V
5071.633us,5V
5073.293us,0V
5076.540us,0V
5078.200us,5V
5094.591us,5V
5096.251us,0V
5097.870us,0V
5099.530us,5V
5117.022us,5V
5118.682us,0V
5119.200us,0V
5120.860us,5V
5138.846us,5V
5140.506us,0V
5140.530us,0V
5142.190us,5V
5160.029us,5V
5161.689us,0V
5161.860us,0V
5163.520us,5V
5180.581us,5V
5182.241us,0V
5183.190us,0V
5184.850us,5V
5200.558us,5V
5202.218us,0V
5204.520us,0V
5206.180us,5V
5220.056us,5V
5221.716us,0V
5225.850us,0V
5227.510us,5V
5239.206us,5V
5240.866us,0V
5247.180us,0V
5248.840us,5V
5258.164us,5V
5259.824us,0V
5268.510us,0V
5270.170us,5V
5277.099us,5V
5278.759us,0V
5289.840us,0V
5291.500us,5V
5296.183us,5V
5297.843us,0V
5311.170us,0V
5312.830us,5V
5315.575us,5V
5317.235us,0V
5332.500us,0V
5334.160us,5V
5335.414us,5V
5337.074us,0V
5353.830us,0V
5355.490us,5V
5355.807us,5V
5357.467us,0V
5375.160us,0V
5376.820us,5V
5376.820us,5V
5378.480us,0V
5396.490us,0V
5398.150us,5V
5398.476us,5V
5400.136us,0V
5417.820us,0V
5419.480us,5V
5420.753us,5V
5422.413us,0V
5439.150us,0V
5440.810us,5V
5443.581us,5V
5445.241us,0V
5460.480us,0V
5462.140us,5V
5466.854us,5V
5468.514us,0V
5481.810us,0V
5483.470us,5V
5490.434us,5V
5492.094us,0V
5503.140us,0V
5504.800us,5V
5514.160us,5V
5515.820us,0V
5524.470us,0V
5526.130us,5V
5537.861us,5V
5539.521us,0V
5545.800us,0V
5547.460us,5V
5561.366us,5V
5563.026us,0V
5567.130us,0V
5568.790us,5V
5584.522us,5V
5586.182us,0V
5588.460us,0V
5590.120us,5V
5607.197us,5V
5608.857us,0V
5609.790us,0V
5611.450us,5V
5629.296us,5V
5630.956us,0V
5631.120us,0V
5632.780us,5V
5650.763us,5V
5652.423us,0V
5652.450us,0V
5654.110us,5V
5671.590us,5V
5673.250us,0V
5673.780us,0V
5675.440us,5V
5691.810us,5V
5693.470us,0V
5695.110us,0V
5696.770us,5V
5711.505us,5V
5713.165us,0V
5716.440us,0V
5718.100us,5V
5730.791us,5V
5732.451us,0V
5737.770us,0V
5739.430us,5V
5749.814us,5V
5751.474us,0V
5759.100us,0V
5760.760us,5V
5768.737us,5V
5770.397us,0V
5780.430us,0V
5782.090us,5V
5787.735us,5V
5789.395us,0V
5801.760us,0V
5803.420us,5V
5806.972us,5V
5808.632us,0V
5823.090us,0V
5824.750us,5V
5826.599us,5V
5828.259us,0V
5844.420us,0V
5846.080us,5V
5846.737us,5V
5848.397us,0V
5865.750us,0V
5867.410us,5V
5867.471us,5V
5869.131us,0V
5887.080us,0V
5888.740us,5V
5888.844us,5V
5890.504us,0V
5908.410us,0V
5910.070us,5V
5910.852us,5V
5912.512us,0V
5929.740us,0V
5931.400us,5V
5933.448us,5V
5935.108us,0V
5951.070us,0V
5952.730us,5V
5956.540us,5V
5958.200us,0V
5972.400us,0V
5974.060us,5V
5980.004us,5V
5981.664us,0V
5993.730us,0V
5995.390us,5V
6003.686us,5V
6005.346us,0V
6015.060us,0V
6016.720us,5V
6027.419us,5V
6029.079us,0V
6036.390us,0V
6038.050us,5V
6051.031us,5V
6052.691us,0V
6057.720us,0V
6059.380us,5V
6074.359us,5V
6076.019us,0V
6079.050us,0V
6080.710us,5V
6097.260us,5V
6098.920us,0V
6100.380us,0V
6102.040us,5V
6119.622us,5V
6121.282us,0V
6121.710us,0V
6123.370us,5V
6141.372us,5V
6143.032us,0V
6143.040us,0V
6144.700us,5V
6162.480us,5V
6164.140us,0V
6164.370us,0V
6166.030us,5V
6182.960us,5V
6184.620us,0V
6185.700us,0V
6187.360us,5V
6202.875us,5V
6204.535us,0V
6207.030us,0V
6208.690us,5V
6222.325us,5V
6223.985us,0V
6228.360us,0V
6230.020us,5V
6241.444us,5V
6243.104us,0V
6249.690us,0V
6251.350us,5V
6260.390us,5V
6262.050us,0V
6271.020us,0V
6272.680us,5V
6279.334us,5V
6280.994us,0V
6292.350us,0V
6294.010us,5V
6298.446us,5V
6300.106us,0V
6313.680us,0V
6315.340us,5V
6317.884us,5V
6319.544us,0V
6335.010us,0V
6336.670us,5V
6337.783us,5V
6339.443us,0V
6356.340us,0V
6358.000us,5V
6358.246us,5V
6359.906us,0V
6377.670us,0V
6379.330us,5V
6379.335us,5V
6380.995us,0V
6399.000us,0V
6400.660us,5V
6401.066us,5V
6402.726us,0V
6420.330us,0V
6421.990us,5V
6423.412us,5V
6425.072us,0V
6441.660us,0V
6443.320us,5V
6446.299us,5V
6447.959us,0V
6462.990us,0V
6464.650us,5V
6469.616us,5V
6471.276us,0V
6484.320us,0V
6485.980us,5V
6493.222us,5V
6494.882us,0V
6505.650us,0V
6507.310us,5V
6516.954us,5V
6518.614us,0V
6526.980us,0V
6528.640us,5V
6540.640us,5V
6542.300us,0V
6548.310us,0V
6549.970us,5V
6564.112us,5V
6565.772us,0V
6569.640us,0V
6571.300us,5V
6587.217us,5V
6588.877us,0V
6590.970us,0V
6592.630us,5V
6609.829us,5V
6611.489us,0V
6612.300us,0V
6613.960us,5V
6631.856us,5V
6633.516us,0V
6633.630us,0V
6635.290us,5V
6653.247us,5V
6654.907us,0V
6654.960us,0V
6656.620us,5V
6673.999us,5V
6675.659us,0V
6676.290us,0V
6677.950us,5V
6694.153us,5V
6695.813us,0V
6697.620us,0V
6699.280us,5V
6713.793us,5V
6715.453us,0V
6718.950us,0V
6720.610us,5V
6733.040us,5V
6734.700us,0V
6740.280us,0V
6741.940us,5V
6752.042us,5V
6753.702us,0V
6761.610us,0V
6763.270us,5V
6770.966us,5V
6772.626us,0V
6782.940us,0V
6784.600us,5V
6789.983us,5V
6791.643us,0V
6804.270us,0V
6805.930us,5V
6809.259us,5V
6810.919us,0V
6825.600us,0V
6827.260us,5V
6828.940us,5V
6830.600us,0V
6846.930us,0V
6848.590us,5V
6849.144us,5V
6850.804us,0V
6868.260us,0V
6869.920us,5V
6869.952us,5V
6871.612us,0V
6889.590us,0V
6891.250us,5V
6891.401us,5V
6893.061us,0V
6910.920us,0V
6912.580us,5V
6913.482us,5V
6915.142us,0V
6932.250us,0V
6933.910us,5V
6936.142us,5V
6937.802us,0V
6953.580us,0V
6955.240us,5V
6959.285us,5V
6960.945us,0V
6974.910us,0V
6976.570us,5V
6982.783us,5V
6984.443us,0V
6996.240us,0V
6997.900us,5V
7006.480us,5V
7008.140us,0V
7017.570us,0V
7019.230us,5V
7030.207us,5V
7031.867us,0V
7038.900us,0V
7040.560us,5V
7053.794us,5V
7055.454us,0V
7060.230us,0V
7061.890us,5V
7077.078us,5V
7078.738us,0V
7081.560us,0V
7083.220us,5V
7099.921us,5V
7101.581us,0V
7102.890us,0V
7104.550us,5V
7122.215us,5V
7123.875us,0V
7124.220us,0V
7125.880us,5V
7143.890us,5V
7145.550us,0V
7145.550us,0V
7147.210us,5V
7164.921us,5V
7166.581us,0V
7166.880us,0V
7168.540us,5V
7185.331us,5V
7186.991us,0V
7188.210us,0V
7189.870us,5V
7205.185us,5V
7206.845us,0V
7209.540us,0V
7211.200us,5V
7224.589us,5V
7226.249us,0V
7230.870us,0V
7232.530us,5V
7243.679us,5V
7245.339us,0V
7252.200us,0V
7253.860us,5V
7262.616us,5V
7264.276us,0V
7273.530us,0V
7275.190us,5V
7281.571us,5V
7283.231us,0V
7294.860us,0V
7296.520us,5V
7300.713us,5V
7302.373us,0V
7316.190us,0V
7317.850us,5V
7320.199us,5V
7321.859us,0V
7337.520us,0V
7339.180us,5V
7340.160us,5V
7341.820us,0V
7358.850us,0V
7360.510us,5V
7360.695us,5V
7362.355us,0V
7380.180us,0V
7381.840us,5V
7381.859us,5V
7383.519us,0V
7401.510us,0V
7403.170us,5V
7403.665us,5V
7405.325us,0V
7422.840us,0V
7424.500us,5V
7426.079us,5V
7427.739us,0V
7444.170us,0V
7445.830us,5V
7449.023us,5V
7450.683us,0V
7465.500us,0V
7467.160us,5V
7472.382us,5V
7474.042us,0V
7486.830us,0V
7488.490us,5V
7496.011us,5V
7497.671us,0V
7508.160us,0V
7509.820us,5V
7519.747us,5V
7521.407us,0V
7529.490us,0V
7531.150us,5V
7543.416us,5V
7545.076us,0V
7550.820us,0V
7552.480us,5V
7566.853us,5V
7568.513us,0V
7572.150us,0V
7573.810us,5V
7589.906us,5V
7591.566us,0V
7593.480us,0V
7595.140us,5V
7612.453us,5V
7614.113us,0V
7614.810us,0V
7616.470us,5V
7634.406us,5V
7636.066us,0V
7636.140us,0V
7637.800us,5V
7655.722us,5V
7657.382us,0V
7657.470us,0V
7659.130us,5V
7676.401us,5V
7678.061us,0V
7678.800us,0V
7680.460us,5V
7696.489us,5V
7698.149us,0V
7700.130us,0V
7701.790us,5V
7716.076us,5V
7717.736us,0V
7721.460us,0V
7723.120us,5V
7735.286us,5V
7736.946us,0V
7742.790us,0V
7744.450us,5V
7754.270us,5V
7755.930us,0V
7764.120us,0V
7765.780us,5V
7773.196us,5V
7774.856us,0V
7785.450us,0V
7787.110us,5V
7792.235us,5V
7793.895us,0V
7806.780us,0V
7808.440us,5V
7811.551us,5V
7813.211us,0V
7828.110us,0V
7829.770us,5V
7831.289us,5V
7832.949us,0V
7849.440us,0V
7851.100us,5V
7851.561us,5V
7853.221us,0V
7870.770us,0V
7872.430us,5V
7872.443us,5V
7874.103us,0V
7892.100us,0V
7893.760us,5V
7893.967us,5V
7895.627us,0V
7913.430us,0V
7915.090us,5V
7916.120us,5V
7917.780us,0V
7934.760us,0V
7936.420us,5V
7938.842us,5V
7940.502us,0V
7956.090us,0V
7957.750us,5V
7962.034us,5V
7963.694us,0V
7977.420us,0V
7979.080us,5V
7985.564us,5V
7987.224us,0V
7998.750us,0V
8000.410us,5V
8009.274us,5V
8010.934us,0V
8020.080us,0V
8021.740us,5V
8032.993us,5V
8034.653us,0V
8041.410us,0V
8043.070us,5V
8056.552us,5V
8058.212us,0V
8062.740us,0V
8064.400us,5V
8079.792us,5V
8081.452us,0V
8084.070us,0V
8085.730us,5V
8102.575us,5V
8104.235us,0V
8105.400us,0V
8107.060us,5V
8124.798us,5V
8126.458us,0V
8126.730us,0V
8128.390us,5V
8146.398us,5V
8148.058us,0V
8148.060us,0V
8149.720us,5V
8167.355us,5V
8169.015us,0V
8169.390us,0V
8171.050us,5V
8187.695us,5V
8189.355us,0V
8190.720us,0V
8192.380us,5V
8207.490us,5V
8209.150us,0V
8212.050us,0V
8213.710us,5V
8226.848us,5V
8228.508us,0V
8233.380us,0V
8235.040us,5V
8245.912us,5V
8247.572us,0V
8254.710us,0V
8256.370us,5V
8264.842us,5V
8266.502us,0V
8276.040us,0V
8277.700us,5V
8283.811us,5V
8285.471us,0V
8297.370us,0V
8299.030us,5V
8302.986us,5V
8304.646us,0V
8318.700us,0V
8320.360us,5V
8322.521us,5V
8324.181us,0V
8340.030us,0V
8341.690us,5V
8342.546us,5V
8344.206us,0V
8361.360us,0V
8363.020us,5V
8363.152us,5V
8364.812us,0V
8382.690us,0V
8384.350us,5V
8384.392us,5V
8386.052us,0V
